"","year","shannon_BA_avg","shannon_VOL_avg","run"
"287",84,2.39314251201841,2.30863505100312,"ADAPTATION_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"288",85,2.40306256546148,2.32093289518372,"ADAPTATION_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"289",86,2.4023844506621,2.32122999346868,"ADAPTATION_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"290",87,2.3912580000474,2.31486361774614,"ADAPTATION_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"291",88,2.38972998061594,2.31589707307655,"ADAPTATION_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"292",89,2.38939418991926,2.3172326281702,"ADAPTATION_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"293",90,2.39073929919616,2.32006745748301,"ADAPTATION_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"294",91,2.38005462240526,2.31363596924635,"ADAPTATION_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"295",92,2.38303529826436,2.31816603475127,"ADAPTATION_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"296",93,2.39218986928294,2.32209214209449,"ADAPTATION_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"297",94,2.3904674273942,2.32273627838159,"ADAPTATION_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"298",95,2.39958848692033,2.33445827404541,"ADAPTATION_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"299",96,2.40522648539196,2.34127557056319,"ADAPTATION_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"300",97,2.41126874236548,2.34767603050268,"ADAPTATION_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"301",98,2.4140391622496,2.3525321385538,"ADAPTATION_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"302",99,2.41892555296967,2.35942460210435,"ADAPTATION_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"303",100,2.42197454807789,2.36194941663686,"ADAPTATION_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"304",0,1.90355798445318,1.79622954697125,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"305",1,1.87654051559805,1.77147560304936,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"306",2,1.85739933216498,1.75400257066547,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"307",3,1.86754460066961,1.76442057514539,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"308",4,1.88979747655864,1.7868579186197,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"309",5,1.89973552258448,1.795617512952,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"310",6,1.9078652110784,1.80362995488515,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"311",7,1.91626697362581,1.81270903070947,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"312",8,1.92244815997985,1.81986365007221,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"313",9,1.93009079611592,1.82843895582391,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"314",10,1.93303357050271,1.83118506761037,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"315",11,1.94156546128306,1.84100248042044,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"316",12,1.94522499873153,1.84517820924652,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"317",13,1.94928222694662,1.85060382335256,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"318",14,1.95391578001982,1.85682228010642,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"319",15,1.94120454343418,1.84536461378215,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"320",16,1.952600673799,1.85660471999329,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"321",17,1.95778159729113,1.86475859127468,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"322",18,1.95700799307063,1.86585271364503,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"323",19,1.95770173518043,1.86884615833051,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"324",20,1.95598224982641,1.86972694735732,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"325",21,1.95040847884222,1.86531101935791,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"326",22,1.95524208894889,1.87103804005725,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"327",23,1.94893708934385,1.86513130304625,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"328",24,1.94865338605333,1.86540602308543,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"329",25,1.93355978386695,1.85007431997729,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"330",26,1.93214020398474,1.84871312094722,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"331",27,1.92757617810524,1.84448606787432,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"332",28,1.91972974617955,1.83562057132433,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"333",29,1.91343539868338,1.82695246491222,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"334",30,1.91756901354343,1.83230222646322,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"335",31,1.91229878095341,1.82838861604017,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"336",32,1.91260693719313,1.82824759912255,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"337",33,1.91348549325043,1.82838101202812,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"338",34,1.91113682712375,1.82476435025733,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"339",35,1.90805844850479,1.82072415291224,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"340",36,1.91129114460418,1.82416920286934,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"341",37,1.89783000559811,1.8084539364232,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"342",38,1.88915686129072,1.79822261768411,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"343",39,1.89032879617292,1.79897288622376,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"344",40,1.88843785388096,1.79614302219644,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"345",41,1.88509131135582,1.79108105971606,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"346",42,1.88575140218721,1.79100715373102,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"347",43,1.88332043946546,1.78835590379278,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"348",44,1.87971481472871,1.78366110222493,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"349",45,1.87772228368449,1.78105989083793,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"350",46,1.87351678067451,1.77525311959617,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"351",47,1.8704782573414,1.77100667248285,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"352",48,1.87126649949748,1.77144546982911,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"353",49,1.86838731297531,1.76815343042161,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"354",50,1.86563752738889,1.76270665769562,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"355",51,1.87089006340681,1.7677585320858,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"356",52,1.87228855196362,1.76813921446956,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"357",53,1.87540756423914,1.77036292058361,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"358",54,1.87749736508347,1.77210588662881,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"359",55,1.87771969580012,1.77254500711908,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"360",56,1.87034009186966,1.76417733859382,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"361",57,1.86508615456797,1.75793399131904,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"362",58,1.86111995318013,1.75324732586862,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"363",59,1.85777412228462,1.74888710591209,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"364",60,1.85474137489103,1.74526709534846,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"365",61,1.85331783804221,1.74383702263752,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"366",62,1.84981511745647,1.74033788243911,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"367",63,1.84201727753951,1.73132754929158,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"368",64,1.84271750917395,1.7316207652932,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"369",65,1.83731654582593,1.72492878030393,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"370",66,1.83765329067854,1.72413571063356,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"371",67,1.83398642238533,1.71932843076373,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"372",68,1.83702514931666,1.72192021321711,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"373",69,1.83106709815546,1.71611351958655,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"374",70,1.8305183185618,1.71476231153348,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"375",71,1.83017301545807,1.71339624139025,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"376",72,1.82971154935884,1.71233027178112,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"377",73,1.82973856214335,1.71201570098166,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"378",74,1.83378887681124,1.71560252489084,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"379",75,1.82899930995372,1.71100585316065,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"380",76,1.83097970467223,1.71277515723054,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"381",77,1.83158207118896,1.71322001397327,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"382",78,1.8282952220285,1.71008541194444,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"383",79,1.8279727755726,1.71027507812904,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"384",80,1.83114170373163,1.71312854599079,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"385",81,1.82843173132287,1.71079896713198,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"386",82,1.82606571657079,1.70729400001044,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"387",83,1.82641590020934,1.70900753954684,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"388",84,1.82271809356104,1.70627362697472,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"389",85,1.82536683063708,1.70957488509457,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"390",86,1.82709077616043,1.71244371591959,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"391",87,1.823020400006,1.70904996781796,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"392",88,1.81572220520777,1.70305927140919,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"393",89,1.81239516971388,1.70121632381064,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"394",90,1.80434179059567,1.694295125118,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"395",91,1.80044128278375,1.69124883492342,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"396",92,1.79991454420813,1.6912964446803,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"397",93,1.80013931844825,1.69061111876166,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"398",94,1.79816594714148,1.68989228247059,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"399",95,1.79202463266726,1.68370145191408,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"400",96,1.78917890510029,1.68209909855958,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"401",97,1.784234146011,1.6782864295869,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"402",98,1.78155578966038,1.676869489865,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"403",99,1.77949044889616,1.67567301757019,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"404",100,1.77913608480342,1.67547527343261,"BAU_WP4_V9_wind_V5_A_historical_clim.sqlite"
"405",0,1.90355798445318,1.79622954697125,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"406",1,1.87198200077764,1.7674807571189,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"407",2,1.86000846234102,1.75898265678555,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"408",3,1.88888885541105,1.78724979160143,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"409",4,1.90883213838089,1.80898465754312,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"410",5,1.91494409777995,1.81628606149247,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"411",6,1.91884448487637,1.82092607223001,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"412",7,1.92474175744346,1.82820064875265,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"413",8,1.9304745917365,1.83581975876233,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"414",9,1.93875724269657,1.84635648573506,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"415",10,1.93463364779761,1.84364181586473,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"416",11,1.9102555419992,1.82524576271225,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"417",12,1.91994337045215,1.83762087289602,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"418",13,1.92790252711218,1.84769400416926,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"419",14,1.93443786062437,1.85646592541488,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"420",15,1.93591447354785,1.86211798720409,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"421",16,1.94896547379401,1.87416473758429,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"422",17,1.96376611896871,1.89244797013146,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"423",18,1.96524528056067,1.89585454849775,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"424",19,1.96886338678839,1.90136625550292,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"425",20,1.97714284458223,1.91186619174844,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"426",21,1.98081361211647,1.91739966174339,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"427",22,1.98446584407242,1.9219173160434,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"428",23,1.98108172993053,1.91912317619635,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"429",24,1.98679567813114,1.92581997906429,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"430",25,1.98719520345807,1.92728869093545,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"431",26,1.98438767407816,1.92455033156049,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"432",27,1.98771992055979,1.92845927373677,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"433",28,1.98968720370092,1.93160020906776,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"434",29,1.9854662705818,1.92681296497657,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"435",30,1.98482683027281,1.92756815428755,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"436",31,1.98221121540154,1.92454259914458,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"437",32,1.97919360511924,1.92096359933337,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"438",33,1.9736039480032,1.91382947994605,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"439",34,1.97330696506622,1.91188990761287,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"440",35,1.97762965630405,1.9162013880062,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"441",36,1.97201508957545,1.9093325855241,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"442",37,1.97118838347771,1.90776642216705,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"443",38,1.9647580947504,1.90220861927019,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"444",39,1.96159608854932,1.89732500415774,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"445",40,1.95807660773168,1.89234426432432,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"446",41,1.95651182969743,1.88969127162718,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"447",42,1.95798999465247,1.89158142034689,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"448",43,1.9491825188685,1.88285139544787,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"449",44,1.94141965606779,1.87280370091115,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"450",45,1.93578577369976,1.86528862968644,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"451",46,1.92703923551011,1.85369815315975,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"452",47,1.92806961663577,1.85379113350159,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"453",48,1.92542878778202,1.84967089853868,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"454",49,1.92858016347792,1.85242157774048,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"455",50,1.9269849344086,1.84581226140969,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"456",51,1.93545477852357,1.85442719139426,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"457",52,1.94018908938027,1.85896074834556,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"458",53,1.94975327057642,1.86862842294553,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"459",54,1.96096819434232,1.87905007651172,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"460",55,1.97221245184464,1.89107424188809,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"461",56,1.97167046271554,1.89017192266564,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"462",57,1.97175697752237,1.89120133104665,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"463",58,1.97103980441338,1.89024453338874,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"464",59,1.96723164409439,1.88562663739347,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"465",60,1.96431943690311,1.88211868554723,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"466",61,1.96042533147315,1.87751472716789,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"467",62,1.95981135182168,1.87630003176784,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"468",63,1.95948559817452,1.87561552162299,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"469",64,1.95324232765218,1.86940761613313,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"470",65,1.95591728770691,1.87090317147291,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"471",66,1.95145435785443,1.86640515900544,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"472",67,1.94947846719335,1.8633780866195,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"473",68,1.957025888509,1.87069911496473,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"474",69,1.96082790707044,1.87453855914367,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"475",70,1.96177434208429,1.87481481315824,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"476",71,1.96252253457621,1.87535078821503,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"477",72,1.96303221759974,1.87525482623784,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"478",73,1.96422215139642,1.87697742741941,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"479",74,1.96384263755498,1.87610139096572,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"480",75,1.96136299367321,1.87326705947126,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"481",76,1.96119456226182,1.8733333866607,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"482",77,1.9614229704148,1.87399370511134,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"483",78,1.96021439644319,1.87322215066193,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"484",79,1.95534043712412,1.86882941035344,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"485",80,1.95365345930386,1.86773052199954,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"486",81,1.95102515997414,1.86579065385316,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"487",82,1.95429963637429,1.86577246102993,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"488",83,1.95953389808791,1.87240936477347,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"489",84,1.95814452042051,1.87210407647496,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"490",85,1.95757860901778,1.87268237101939,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"491",86,1.95233601689195,1.86968454916008,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"492",87,1.95156521847395,1.87022031142167,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"493",88,1.95096979908419,1.87075866105073,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"494",89,1.95030880001428,1.8713481006247,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"495",90,1.94130036378215,1.86349614115737,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"496",91,1.93024686539464,1.85287169640947,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"497",92,1.92909745246013,1.85253896637451,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"498",93,1.93944057492004,1.85962609568575,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"499",94,1.94156861631267,1.86375111930615,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"500",95,1.94346721753337,1.86683889762226,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"501",96,1.94709622686304,1.87206455530515,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"502",97,1.95456706700967,1.88071127772488,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"503",98,1.95412291326658,1.88175257401736,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"504",99,1.9544618027553,1.88367888933435,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"505",100,1.9545309357565,1.88386436164303,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"506",0,1.90355798445318,1.79622954697125,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"507",1,1.86925281776571,1.76470340574231,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"508",2,1.87294257463456,1.76924116370944,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"509",3,1.89677150411457,1.79269369459271,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"510",4,1.91428875928367,1.811344289559,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"511",5,1.91748950003184,1.81593622310984,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"512",6,1.91195413914672,1.81241920201262,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"513",7,1.91407348265877,1.81717462172995,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"514",8,1.92077209372967,1.82561547414641,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"515",9,1.93434939079978,1.8395673867172,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"516",10,1.94573157291353,1.85148112073909,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"517",11,1.95208938131219,1.85906351407135,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"518",12,1.95923120977999,1.86773321089474,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"519",13,1.96659565500098,1.87773895306618,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"520",14,1.97697876980974,1.89113609357154,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"521",15,1.98304787905148,1.90115630771605,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"522",16,1.98872660401228,1.90817922374663,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"523",17,1.99345311998442,1.91547103529197,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"524",18,2.00535549112858,1.92931981531269,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"525",19,2.00735542128905,1.93438901974218,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"526",20,2.00500094002749,1.93418426664592,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"527",21,2.01208972065469,1.94444175732369,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"528",22,2.0147233401001,1.94968378486041,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"529",23,2.0164896988352,1.95313309198515,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"530",24,2.01681341447183,1.9547693948752,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"531",25,2.00712175998297,1.945511961942,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"532",26,2.00379239279236,1.94202707641487,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
