"","time","n.risk","n.event","n.censor","surv","std.err","upper","lower","Management","Climate","n_sims","simID"
"1",15,225,3,0,0.995088914042521,0.00353720948888984,1,0.988214017120782,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"2",16,222,6,0,0.98477288924931,0.00829297308472031,1,0.96889584278369,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"3",17,216,7,0,0.972085017789763,0.0139264088580719,0.998983765027855,0.945910549191933,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"4",20,209,8,0,0.957096669335764,0.0205948437067496,0.996520340288406,0.919232651275839,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"5",21,201,2,0,0.953286643982338,0.0223048839764412,0.995885616756725,0.912509840793394,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"6",22,199,4,0,0.945423475351993,0.0258452617855264,0.994548366852982,0.898725067112567,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"7",23,195,28,0,0.88289673992136,0.0548264766762965,0.983056082705106,0.792942200427439,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"8",24,167,9,0,0.858275265495622,0.0665404819093891,0.977835854826523,0.75333342270648,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"9",25,158,30,0,0.743080698775089,0.121581836096562,0.943032428620255,0.585524853795271,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"10",26,128,24,0,0.614521822388086,0.188194875903529,0.888646589763468,0.424957541660842,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"11",27,104,10,0,0.557635638817212,0.22204385376266,0.861697023854,0.360866403237998,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"12",28,94,8,0,0.508568304545542,0.253008358618285,0.835045991273747,0.309733503413153,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"13",29,86,6,0,0.468871259577824,0.279264951544839,0.810521184255949,0.271233204422543,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"14",30,80,10,0,0.394909212113998,0.33020710056297,0.754345073349141,0.206739980576923,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"15",31,70,5,0,0.352317331026597,0.35953683605933,0.712807592584127,0.174138860238158,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"16",32,65,8,0,0.281036044212359,0.410501814461378,0.628321327911113,0.125702016847189,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"17",33,57,7,0,0.224133120754683,0.459056251802545,0.551131746445888,0.0911499947937864,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"18",34,50,4,0,0.194340363750045,0.488318689503022,0.506081699913337,0.0746286162668344,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"19",35,46,4,0,0.166190069361314,0.518077656831832,0.458768478233743,0.0602027830260964,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"20",38,42,1,0,0.159451268529125,0.525605609527912,0.446708570230709,0.0569156464189082,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"21",42,41,1,0,0.152811332177515,0.533101973272799,0.434442980154773,0.0537499840221788,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"22",44,40,1,0,0.146331542027172,0.540687677264172,0.422252407547344,0.0507111855594313,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"23",46,39,8,0,0.0994574273534162,0.607242817066811,0.326981547006,0.0302517984465299,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"24",47,31,1,0,0.0942206315437686,0.616399578244459,0.315374288072082,0.0281491793854721,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"25",49,30,3,0,0.0793919586001403,0.64499644904834,0.28105964211705,0.022426140739699,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"26",50,27,0,27,0.0793919586001403,0.64499644904834,0.28105964211705,0.022426140739699,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5"
"27",15,225,3,0,0.995088914042521,0.00353720948888984,1,0.988214017120782,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"28",16,222,6,0,0.98477288924931,0.00829297308472031,1,0.96889584278369,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"29",17,216,7,0,0.972085017789763,0.0139264088580719,0.998983765027855,0.945910549191933,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"30",20,209,8,0,0.957096669335764,0.0205948437067496,0.996520340288406,0.919232651275839,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"31",21,201,2,0,0.953286643982338,0.0223048839764412,0.995885616756725,0.912509840793394,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"32",22,199,4,0,0.945423475351993,0.0258452617855264,0.994548366852982,0.898725067112567,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"33",23,195,28,0,0.88289673992136,0.0548264766762965,0.983056082705106,0.792942200427439,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"34",24,167,9,0,0.858275265495622,0.0665404819093891,0.977835854826523,0.75333342270648,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"35",25,158,30,0,0.743080698775089,0.121581836096562,0.943032428620255,0.585524853795271,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"36",26,128,24,0,0.614521822388086,0.188194875903529,0.888646589763468,0.424957541660842,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"37",27,104,10,0,0.557635638817212,0.22204385376266,0.861697023854,0.360866403237998,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"38",28,94,8,0,0.508568304545542,0.253008358618285,0.835045991273747,0.309733503413153,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"39",29,86,6,0,0.468871259577824,0.279264951544839,0.810521184255949,0.271233204422543,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"40",30,80,10,0,0.394909212113998,0.33020710056297,0.754345073349141,0.206739980576923,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"41",31,70,5,0,0.352317331026597,0.35953683605933,0.712807592584127,0.174138860238158,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"42",32,65,8,0,0.281036044212359,0.410501814461378,0.628321327911113,0.125702016847189,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"43",33,57,7,0,0.224133120754683,0.459056251802545,0.551131746445888,0.0911499947937864,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"44",34,50,4,0,0.194340363750045,0.488318689503022,0.506081699913337,0.0746286162668344,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"45",35,46,4,0,0.166190069361314,0.518077656831832,0.458768478233743,0.0602027830260964,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"46",38,42,1,0,0.159451268529125,0.525605609527912,0.446708570230709,0.0569156464189082,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"47",42,41,1,0,0.152811332177515,0.533101973272799,0.434442980154773,0.0537499840221788,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"48",44,40,1,0,0.146331542027172,0.540687677264172,0.422252407547344,0.0507111855594313,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"49",46,39,8,0,0.0994574273534162,0.607242817066811,0.326981547006,0.0302517984465299,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"50",47,31,1,0,0.0942206315437686,0.616399578244459,0.315374288072082,0.0281491793854721,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"51",49,30,3,0,0.0793919586001403,0.64499644904834,0.28105964211705,0.022426140739699,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"52",50,27,0,27,0.0793919586001403,0.64499644904834,0.28105964211705,0.022426140739699,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6"
"53",15,225,3,0,0.995088914042521,0.00353720948888984,1,0.988214017120782,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"54",16,222,6,0,0.98477288924931,0.00829297308472031,1,0.96889584278369,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"55",17,216,7,0,0.972085017789763,0.0139264088580719,0.998983765027855,0.945910549191933,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"56",20,209,8,0,0.957096669335764,0.0205948437067496,0.996520340288406,0.919232651275839,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"57",21,201,2,0,0.953286643982338,0.0223048839764412,0.995885616756725,0.912509840793394,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"58",22,199,4,0,0.945423475351993,0.0258452617855264,0.994548366852982,0.898725067112567,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"59",23,195,28,0,0.88289673992136,0.0548264766762965,0.983056082705106,0.792942200427439,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"60",24,167,9,0,0.858275265495622,0.0665404819093891,0.977835854826523,0.75333342270648,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"61",25,158,30,0,0.743080698775089,0.121581836096562,0.943032428620255,0.585524853795271,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"62",26,128,24,0,0.614521822388086,0.188194875903529,0.888646589763468,0.424957541660842,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"63",27,104,10,0,0.557635638817212,0.22204385376266,0.861697023854,0.360866403237998,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"64",28,94,8,0,0.508568304545542,0.253008358618285,0.835045991273747,0.309733503413153,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"65",29,86,6,0,0.468871259577824,0.279264951544839,0.810521184255949,0.271233204422543,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"66",30,80,10,0,0.394909212113998,0.33020710056297,0.754345073349141,0.206739980576923,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"67",31,70,5,0,0.352317331026597,0.35953683605933,0.712807592584127,0.174138860238158,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"68",32,65,8,0,0.281036044212359,0.410501814461378,0.628321327911113,0.125702016847189,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"69",33,57,7,0,0.224133120754683,0.459056251802545,0.551131746445888,0.0911499947937864,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"70",34,50,4,0,0.194340363750045,0.488318689503022,0.506081699913337,0.0746286162668344,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"71",35,46,4,0,0.166190069361314,0.518077656831832,0.458768478233743,0.0602027830260964,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"72",38,42,1,0,0.159451268529125,0.525605609527912,0.446708570230709,0.0569156464189082,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"73",42,41,1,0,0.152811332177515,0.533101973272799,0.434442980154773,0.0537499840221788,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"74",44,40,1,0,0.146331542027172,0.540687677264172,0.422252407547344,0.0507111855594313,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"75",46,39,8,0,0.0994574273534162,0.607242817066811,0.326981547006,0.0302517984465299,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"76",47,31,1,0,0.0942206315437686,0.616399578244459,0.315374288072082,0.0281491793854721,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"77",49,30,3,0,0.0793919586001403,0.64499644904834,0.28105964211705,0.022426140739699,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"78",50,27,0,27,0.0793919586001403,0.64499644904834,0.28105964211705,0.022426140739699,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7"
"79",15,225,3,0,0.995088914042521,0.00353720948888984,1,0.988214017120782,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"80",16,222,6,0,0.98477288924931,0.00829297308472031,1,0.96889584278369,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"81",17,216,7,0,0.972085017789763,0.0139264088580719,0.998983765027855,0.945910549191933,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"82",20,209,8,0,0.957096669335764,0.0205948437067496,0.996520340288406,0.919232651275839,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"83",21,201,2,0,0.953286643982338,0.0223048839764412,0.995885616756725,0.912509840793394,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"84",22,199,4,0,0.945423475351993,0.0258452617855264,0.994548366852982,0.898725067112567,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"85",23,195,28,0,0.88289673992136,0.0548264766762965,0.983056082705106,0.792942200427439,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"86",24,167,9,0,0.858275265495622,0.0665404819093891,0.977835854826523,0.75333342270648,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"87",25,158,30,0,0.743080698775089,0.121581836096562,0.943032428620255,0.585524853795271,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"88",26,128,24,0,0.614521822388086,0.188194875903529,0.888646589763468,0.424957541660842,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"89",27,104,10,0,0.557635638817212,0.22204385376266,0.861697023854,0.360866403237998,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"90",28,94,8,0,0.508568304545542,0.253008358618285,0.835045991273747,0.309733503413153,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"91",29,86,6,0,0.468871259577824,0.279264951544839,0.810521184255949,0.271233204422543,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"92",30,80,10,0,0.394909212113998,0.33020710056297,0.754345073349141,0.206739980576923,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"93",31,70,5,0,0.352317331026597,0.35953683605933,0.712807592584127,0.174138860238158,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"94",32,65,8,0,0.281036044212359,0.410501814461378,0.628321327911113,0.125702016847189,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"95",33,57,7,0,0.224133120754683,0.459056251802545,0.551131746445888,0.0911499947937864,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"96",34,50,4,0,0.194340363750045,0.488318689503022,0.506081699913337,0.0746286162668344,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"97",35,46,4,0,0.166190069361314,0.518077656831832,0.458768478233743,0.0602027830260964,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"98",38,42,1,0,0.159451268529125,0.525605609527912,0.446708570230709,0.0569156464189082,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"99",42,41,1,0,0.152811332177515,0.533101973272799,0.434442980154773,0.0537499840221788,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"100",44,40,1,0,0.146331542027172,0.540687677264172,0.422252407547344,0.0507111855594313,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"101",46,39,8,0,0.0994574273534162,0.607242817066811,0.326981547006,0.0302517984465299,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"102",47,31,1,0,0.0942206315437686,0.616399578244459,0.315374288072082,0.0281491793854721,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"103",49,30,3,0,0.0793919586001403,0.64499644904834,0.28105964211705,0.022426140739699,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"104",50,27,0,27,0.0793919586001403,0.64499644904834,0.28105964211705,0.022426140739699,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8"
"105",15,225,3,0,0.995088914042521,0.00353720948888984,1,0.988214017120782,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"106",16,222,6,0,0.98477288924931,0.00829297308472031,1,0.96889584278369,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"107",17,216,7,0,0.972085017789763,0.0139264088580719,0.998983765027855,0.945910549191933,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"108",20,209,8,0,0.957096669335764,0.0205948437067496,0.996520340288406,0.919232651275839,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"109",21,201,2,0,0.953286643982338,0.0223048839764412,0.995885616756725,0.912509840793394,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"110",22,199,4,0,0.945423475351993,0.0258452617855264,0.994548366852982,0.898725067112567,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"111",23,195,28,0,0.88289673992136,0.0548264766762965,0.983056082705106,0.792942200427439,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"112",24,167,9,0,0.858275265495622,0.0665404819093891,0.977835854826523,0.75333342270648,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"113",25,158,30,0,0.743080698775089,0.121581836096562,0.943032428620255,0.585524853795271,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"114",26,128,24,0,0.614521822388086,0.188194875903529,0.888646589763468,0.424957541660842,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"115",27,104,10,0,0.557635638817212,0.22204385376266,0.861697023854,0.360866403237998,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"116",28,94,8,0,0.508568304545542,0.253008358618285,0.835045991273747,0.309733503413153,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"117",29,86,6,0,0.468871259577824,0.279264951544839,0.810521184255949,0.271233204422543,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"118",30,80,10,0,0.394909212113998,0.33020710056297,0.754345073349141,0.206739980576923,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"119",31,70,5,0,0.352317331026597,0.35953683605933,0.712807592584127,0.174138860238158,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"120",32,65,8,0,0.281036044212359,0.410501814461378,0.628321327911113,0.125702016847189,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"121",33,57,7,0,0.224133120754683,0.459056251802545,0.551131746445888,0.0911499947937864,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"122",34,50,4,0,0.194340363750045,0.488318689503022,0.506081699913337,0.0746286162668344,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"123",35,46,4,0,0.166190069361314,0.518077656831832,0.458768478233743,0.0602027830260964,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"124",38,42,1,0,0.159451268529125,0.525605609527912,0.446708570230709,0.0569156464189082,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"125",42,41,1,0,0.152811332177515,0.533101973272799,0.434442980154773,0.0537499840221788,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"126",44,40,1,0,0.146331542027172,0.540687677264172,0.422252407547344,0.0507111855594313,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"127",46,39,8,0,0.0994574273534162,0.607242817066811,0.326981547006,0.0302517984465299,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"128",47,31,1,0,0.0942206315437686,0.616399578244459,0.315374288072082,0.0281491793854721,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"129",49,30,3,0,0.0793919586001403,0.64499644904834,0.28105964211705,0.022426140739699,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"130",50,27,0,27,0.0793919586001403,0.64499644904834,0.28105964211705,0.022426140739699,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9"
"131",15,225,3,0,0.995088914042521,0.00353720948888984,1,0.988214017120782,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_HadGEM2_CCLM_w5"
"132",16,222,6,0,0.98477288924931,0.00829297308472031,1,0.96889584278369,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_HadGEM2_CCLM_w5"
"133",17,216,7,0,0.972085017789763,0.0139264088580719,0.998983765027855,0.945910549191933,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_HadGEM2_CCLM_w5"
"134",20,209,8,0,0.957096669335764,0.0205948437067496,0.996520340288406,0.919232651275839,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_HadGEM2_CCLM_w5"
"135",21,201,2,0,0.953286643982338,0.0223048839764412,0.995885616756725,0.912509840793394,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_HadGEM2_CCLM_w5"
"136",22,199,4,0,0.945423475351993,0.0258452617855264,0.994548366852982,0.898725067112567,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_HadGEM2_CCLM_w5"
"137",23,195,28,0,0.88289673992136,0.0548264766762965,0.983056082705106,0.792942200427439,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_HadGEM2_CCLM_w5"
"138",24,167,9,0,0.858275265495622,0.0665404819093891,0.977835854826523,0.75333342270648,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_HadGEM2_CCLM_w5"
"139",25,158,30,0,0.743080698775089,0.121581836096562,0.943032428620255,0.585524853795271,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_HadGEM2_CCLM_w5"
"140",26,128,24,0,0.614521822388086,0.188194875903529,0.888646589763468,0.424957541660842,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_HadGEM2_CCLM_w5"
"141",27,104,10,0,0.557635638817212,0.22204385376266,0.861697023854,0.360866403237998,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_HadGEM2_CCLM_w5"
"142",28,94,8,0,0.508568304545542,0.253008358618285,0.835045991273747,0.309733503413153,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_HadGEM2_CCLM_w5"
"143",29,86,6,0,0.468871259577824,0.279264951544839,0.810521184255949,0.271233204422543,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_HadGEM2_CCLM_w5"
"144",30,80,10,0,0.394909212113998,0.33020710056297,0.754345073349141,0.206739980576923,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_HadGEM2_CCLM_w5"
"145",31,70,5,0,0.352317331026597,0.35953683605933,0.712807592584127,0.174138860238158,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_HadGEM2_CCLM_w5"
"146",32,65,8,0,0.281036044212359,0.410501814461378,0.628321327911113,0.125702016847189,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_HadGEM2_CCLM_w5"
"147",33,57,7,0,0.224133120754683,0.459056251802545,0.551131746445888,0.0911499947937864,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_HadGEM2_CCLM_w5"
